URL,Question,Answer
https://mapleleafshotstove.com/2025/01/02/toronto-maple-leafs-vs-new-york-islanders-game-39-preview-projected-lines-tv-info/,Roy on his players’ comments that pulling the goalie for the defensive-zone faceoff late in the third period on Tuesday was another example of his desire to do whatever it takes to help his team win:,"That’s all I am trying to do. I am here to help the players. That is what I said in the meeting. In the past, coaches dictated a lot of things. Now, coaches are here to support the players, help the players, bring ideas, and try to help the guys generate more offense and play better defensively. We do everything we can do as a coaching staff to help this team. There is one thing I promise everyone here: We will work really hard to make this team win and make our fans proud of our team."
https://mapleleafshotstove.com/2024/04/27/toronto-maple-leafs-vs-boston-bruins-game-4-preview-projected-lines-tv-info/,Brad Marchand on the Bruins’ points of emphasis in Game 3:,"Everyone was very determined to lock down the neutral zone, play above their speed, and play behind them. We didn’t cheat any area of the game. We didn’t cheat the details. Everyone was determined to do their job, step up, and be big for the team—block shots, take a hit to make a play, or whatever it took. We executed at a high level. It is a recipe for success, and we have to replicate it in [Game 4]. It is not going to be easy. They are going to elevate. They have players over there who have the ability to take over a game in the series. We just have to make sure we are determined. We have to win our one-on-one battles. When you line up against a guy, you need to have the determination that you are going to beat them and win that matchup. Usually, in these games, a minor mistake costs the game. The team that makes the fewest mistakes at this time of year usually wins the game."
https://mapleleafshotstove.com/2024/04/27/toronto-maple-leafs-vs-boston-bruins-game-4-preview-projected-lines-tv-info/,Jim Montgomery on the flow of the series so far:,"It is the hard part of a series, especially when you have two evenly matched teams: Who can win two in a row and really take control of the series? It hasn’t happened yet. It is a tough task. I liked where our team was at. I felt more people were business-like — as Marchand was — at the morning skate before Game 3."
https://mapleleafshotstove.com/2024/04/27/toronto-maple-leafs-vs-boston-bruins-game-4-preview-projected-lines-tv-info/,Montgomery on whether the series is playing out according to expectations:,"I don’t go into any playoff series expecting anything. They are unpredictable, and that is why they are so much fun. That is why fans love it. That is why players love playing it, and coaches love coaching it. Tonight could be a 6-5 game. You don’t know. You just have to be prepared to play and stay present."
https://mapleleafshotstove.com/2024/04/27/toronto-maple-leafs-vs-boston-bruins-game-4-preview-projected-lines-tv-info/,Sheldon Keefe on the expectation for the fourth line with Nick Robertson on the LW:,"Just keep doing the things that they’ve been doing. Nick has to find his place on that line. We need Kampf and Reavo to keep doing what they have been doing and be themselves. I need Nick to be himself. There is a reason why [Robertson] is remaining in the lineup. We think he can provide us with offense. Offense is hard to come by, and goals are hard to come by. I think he has done a good job in this series. It is not just that he has proven he can score over his hockey-playing life or in the regular season. He has done a good job in the series. He has found ways to create chances in low minutes. We think he can make a difference that way. It was not an easy decision whatsoever. Dewar has done a tremendous job in his own place with what he have asked of him. Tough decision. We are preparing for Willy to play at this point, and with that being the case, you have to make a lineup change while weighing all of the different things. This is a look we want to go with. You want that line to keep doing what they’ve been doing. It’s really important that Nick finds his way on it. Maybe the line can be even better."
https://mapleleafshotstove.com/2024/04/27/toronto-maple-leafs-vs-boston-bruins-game-4-preview-projected-lines-tv-info/,Nick Robertson the key to fitting in on the fourth line:,"Sticking to their strengths. They play a north, physical game. I think I can add my touch in the offensive zone and kind of stick to their process without the puck — being a little more physical and hard on pucks. I look forward to playing with them."
https://mapleleafshotstove.com/2024/04/27/toronto-maple-leafs-vs-boston-bruins-game-4-preview-projected-lines-tv-info/,Jake McCabe on the physicality of the series:,"We are doing a lot of the initiating. The guys are playing hard and physical lines one through four and all of the defensemen. We’re all playing hard. As we talked about with discipline, it’s about staying on that line and being in control of our emotions while continuing to push and drive that physicality."
https://mapleleafshotstove.com/2025/02/15/team-canada-vs-team-usa-4-nations-face-off-projected-lines-discussion-tv-broadcast-info/,Mitch Marner on the reaction of hisLeafsteammates to his OT winner vs. Sweden:,"A couple of them reached out saying some positive things. It was nice. A lot of them are on vacation enjoying their time, but a lot of them are trying to catch as much as they can. You appreciate that."
https://mapleleafshotstove.com/2025/02/15/team-canada-vs-team-usa-4-nations-face-off-projected-lines-discussion-tv-broadcast-info/,Marner on the atmosphere around the game and the possibility of the Canadian fans booing the American anthem:,You appreciate the support for us. I am not going to speak to what they do for the other anthems. It’s what they want to do.
https://mapleleafshotstove.com/2025/02/15/team-canada-vs-team-usa-4-nations-face-off-projected-lines-discussion-tv-broadcast-info/,Auston Matthews on the anticipation for a Team Canada vs. Team USA rivalry game:,You can expect it is going to be a pretty great atmosphere and a lot of fun. It is going to be intense. This is a game everyone is really looking forward to on both sides. We know the building is going to be rocking. Going to be a lot of fun… I expect it to be fast and physical. Both teams have so much high-end skill. There is going to be such an emphasis on trying to limit those high-end guys and keeping them in front of you as much as possible.
https://mapleleafshotstove.com/2025/02/15/team-canada-vs-team-usa-4-nations-face-off-projected-lines-discussion-tv-broadcast-info/,Matthews on whether this is the biggest game he’s played in as a professional hockey player:,"I think I have played in some pretty big games — Game 7s and things like that — but with the history, and this is my first opportunity playing in a Canada vs. USA game at this level, it is definitely up there."
https://mapleleafshotstove.com/2025/02/15/team-canada-vs-team-usa-4-nations-face-off-projected-lines-discussion-tv-broadcast-info/,Matthews on the keys to keeping Mitch Marner quiet:,He is a special player. We just have to take away his time and space. A lot of guys on the Canadian team play with a lot of skill and pace. They like to attack and challenge you one-on-one. You’re just trying to keep them in front of you as much as possible.
https://mapleleafshotstove.com/2025/02/15/team-canada-vs-team-usa-4-nations-face-off-projected-lines-discussion-tv-broadcast-info/,Matthews on the possibility of the Canadian fans booing the anthem:,"I am not really going to get into it too much. I obviously don’t love to see that, but it is what it is. It is out of our control. That is all I am going to say about it."
https://mapleleafshotstove.com/2025/02/15/team-canada-vs-team-usa-4-nations-face-off-projected-lines-discussion-tv-broadcast-info/,Matthews on his line with Jack Hughes and Jake Guentzel:,We were moving the puck really well and created some great opportunities (against Finland). We were good in our own zone. The chemistry seems to be gelling pretty well there. We just want to continue to get better tonight and take positive steps forward.
https://mapleleafshotstove.com/2025/02/15/team-canada-vs-team-usa-4-nations-face-off-projected-lines-discussion-tv-broadcast-info/,Jon Cooper on the much-anticipated rivalry game vs. the USA:,"I think it is going to be really, really, really good hockey players against really, really, really good hockey players. As you’ve gone through the history of international hockey, a couple of decades ago, USA-Canada probably wasn’t a big deal. Because of the progression of USA Hockey in the last 20 years, it has really propelled them to the forefront of hockey. Much like Sweden and Finland will be earlier in the day, this is pretty much the same thing, except it is on our turf. It is going to be a ton of fun. The day, for so many reasons, with both of those games going on, will be, to quote Bob Johnson, “A great day for hockey.”"
https://mapleleafshotstove.com/2025/02/15/team-canada-vs-team-usa-4-nations-face-off-projected-lines-discussion-tv-broadcast-info/,Cooper on Sam Bennett entering the lineup on the fourth line with Brad Marchand:,"It will be interesting if Sam and Matthew (Tkachuk) meet in a corner at some point. I hope nobody is sitting here thinking that Sam was just brought here to play against the USA. He was brought here to play for Team Canada and play his game. That kid has been nothing but an awesome soldier in this whole group this whole time. As he said to me, “Coop, if you asked me to play for this team, and you told me I wasn’t going to play any of the games, I still would’ve come.” You are cheering for someone with that type of attitude, but our goal was to make sure everybody got into at least one game. It is just unfortunate that [Sanheim] is getting in because of an injury. Sam has proven, as he has shown over the last couple of playoffs, that he can rise to the occasion in these big moments, especially when the physicality and the game is at its brightest. He has done a heck of a job. We expect them from him tomorrow."
https://mapleleafshotstove.com/2025/02/04/toronto-maple-leafs-vs-calgary-flames-game-53-preview-projected-lines-tv-info/,Calgary head coach Ryan Huska on the challenge presented by theLeafs:,"With the skill set of their top players, you have to know where they are on the ice. They are playing a little different style than we have seen in the past. You have to be ready for more of a trench-type game where you have to make sure you are prepared to compete along the walls."
https://mapleleafshotstove.com/2025/02/04/toronto-maple-leafs-vs-calgary-flames-game-53-preview-projected-lines-tv-info/,Huska on the invasion ofLeafsfans into the Flames’ home rink:,"It is like a road game at times, unfortunately, but it is the way it is. A lot of our players have seen it before. It is not going to change the way we play the game. We are going to come out and try to initiate, dictate, and set the tone tonight."
https://mapleleafshotstove.com/2025/02/04/toronto-maple-leafs-vs-calgary-flames-game-53-preview-projected-lines-tv-info/,Nazem Kadri on a Canadian rivalry game vs. his former team:,"It is always fun. I am sure there will be a few blue jerseys hanging around. It’s all the more exciting for us to try to limit their chances and keep them off the board. It is always fun playing against former teams and friends. First and foremost, we need the points in the standings. You have to set it aside and go out and play."
https://mapleleafshotstove.com/2025/02/04/toronto-maple-leafs-vs-calgary-flames-game-53-preview-projected-lines-tv-info/,"Huska on former-Flame, now-Leaf Chris Tanev:","He was a great teammate. There are a lot of things to appreciate about the way he played the game. With him being in Toronto now, people probably recognize how good of a player he is. We saw that firsthand for four years. His consistency was off the charts. There weren’t too many games where you were like, “Tanny, you’re not there.” The one thing that always stands out: No matter what the situation, I have never seen a guy play through things like he has played through at times. It is pretty impressive what he will do for his teammates."
https://mapleleafshotstove.com/2025/02/04/toronto-maple-leafs-vs-calgary-flames-game-53-preview-projected-lines-tv-info/,Kadri on former teammate Chris Tanev:,"A true competitor and a warrior. He will do anything for his team. That is something we really appreciated from him. He’ll play hurt. Just about anything you need from Chris, he’ll provide. That is what makes him such a great leader. He is a great professional. He shows up to work every single day, no matter how he is feeling. That is why he has gotten the contract and the respect that he has gotten."
https://mapleleafshotstove.com/2025/02/04/toronto-maple-leafs-vs-calgary-flames-game-53-preview-projected-lines-tv-info/,Craig Berube on the challenge presented by the Flames:,"They are a hard-working team and have been for years. They are going to compete and work. They’ve added two new players to their roster. They look like they are playing pretty well. I saw Frost and Farabee in Philly for a while, and they’re good players. We are going to be challenged, I’ll tell you that. It is not going to be easy, and we don’t expect it (will be). We are going to have to earn everything. Their goaltending has been lights out."
https://mapleleafshotstove.com/2025/02/04/toronto-maple-leafs-vs-calgary-flames-game-53-preview-projected-lines-tv-info/,Berube on the opportunity for Max Domi on the top line if Mitch Marner can’t play:,"Going back to last year, Max played a handful of games or more with Auston. They had some pretty good chemistry going. He is a passer. We need a passer on that line with Matthews and Knies. He is a guy who can make plays. With Max, it is all about his skating. He needs to move. He needs to attack and have that mindset."
https://mapleleafshotstove.com/2025/02/04/toronto-maple-leafs-vs-calgary-flames-game-53-preview-projected-lines-tv-info/,Berube on the balance between eliminating risk from the team’s game and still generating rush offense:,"When the rushes are there, take them. We are not trying to take the game or the sticks out of the guys’ hands. When there is a chance to attack off the rush, by all means, go do it. We just don’t want to put ourselves in tough situations by forcing plays through the middle of the ice when they are not there. That is the nuts and bolts of it. We have had rush opportunities this year — plenty of them. It is not like we don’t try to do anything off the rush. When they are there, they are there. When they are not, make good decisions with the puck."
https://mapleleafshotstove.com/2025/02/04/toronto-maple-leafs-vs-calgary-flames-game-53-preview-projected-lines-tv-info/,Chris Tanev on the growing importance of each game as the season heads toward the final third:,"Huge game tonight for both teams. The league is so tight now. Win one, lose one, and the standings change quite dramatically. There are three games until the break, and they are all extremely important."
https://mapleleafshotstove.com/2025/02/04/toronto-maple-leafs-vs-calgary-flames-game-53-preview-projected-lines-tv-info/,Tanev on compensating for the absence of Mitch Marner:,"He has been our best player all year. He does everything, right? It is not just going to be one guy who is going to be able to do that. We are going to need a group of guys to step up and pick up the slack. He has been our best player all year, and he plays a full 200-foot game."
https://mapleleafshotstove.com/2025/02/04/toronto-maple-leafs-vs-calgary-flames-game-53-preview-projected-lines-tv-info/,Max Domi on the opportunity to play with Auston Matthews if Marner is out:,"We are pretty familiar with each other. We haven’t played with each other this year, but it is a great opportunity. We’ll be ready to go."
https://mapleleafshotstove.com/2025/02/04/toronto-maple-leafs-vs-calgary-flames-game-53-preview-projected-lines-tv-info/,John Tavares on the keys to surviving the potential absence of Marner:,"I don’t think it is on one individual. In all of the areas that he plays in — which is pretty much every area of the game — everyone is going to have to step up and execute at a high level. We have a solid team throughout with great depth. It is an opportunity for a lot of us to take advantage of it and thrive on it. Obviously, you are never replacing a Mitch Marner and what he can bring. If he is not there tonight, it is just on the group to come together collectively, as we have at many points this season with different guys in and out of the lineup — a lot of guys who are really important to our team. It is a similar mindset."
https://mapleleafshotstove.com/2025/02/04/toronto-maple-leafs-vs-calgary-flames-game-53-preview-projected-lines-tv-info/,Tavares on the past chemistry between Domi and Matthews:,"Max is a tremendous passer and sees the ice extremely well. There are a lot of similarities between him and Mitch that way with their ability to distribute, find the open man, and make plays. Auston feeds off of that really well. He has such amazing awareness of where to go and where to be, finding the open ice with the timing of all of that. If they are together tonight, they have shown some good success in the past, which is a really strong benefit for us."
https://mapleleafshotstove.com/2024/03/14/toronto-maple-leafs-vs-philadelphia-flyers-preview-projected-lines-tv-broadcast-info-2/,Sheldon Keefe on Auston Matthews’ goal scoring cooling off recently:,"A lot of our guys seemed like they were worn down a little bit with the demands of the schedule, especially once we got past that Buffalo game. The turnaround in Boston was as miserable of a travel night as we have had all season with some of the challenges that we had. The Gardiner was shut down that night getting to the airport, the weather was bad in Boston, there was customs, and it was 3 a.m. in the morning (when we got in). And we had to prepare for the Boston Bruins. It was a tough stretch. I think that bled into Montreal as well. Specific to Auston, he had at least two maybe three chances where he is basically in alone on the goalie in Boston. Those didn’t fall for him. Things have fallen a lot for him this season, and they will again, but the historic pace that was on is historic for a reason. It is difficult to maintain. I think this break will be good for him."
https://mapleleafshotstove.com/2024/03/14/toronto-maple-leafs-vs-philadelphia-flyers-preview-projected-lines-tv-broadcast-info-2/,Keefe on the Knies – Kampf – McMann trio:,"Kampf, for me, has shown in his time here that he can elevate. He can take on more responsibility. We have gone with Domi in the middle of most of the season here. With Kampf as the fourth center, he has played a little bit of a different type of role than what he has played in the past. We have known and felt that he can take on more and elevate. Right now, Mitch’s absence forces me to rethink some things and look at different things. That is part of why you saw the line as they were the other night. I like the line. They are three guys who have good size and speed. They are good in possession of the puck. They are on top of people very quickly. They didn’t spend very much time in our zone. It was our most successful line (in Montreal). Even though the Domi and Tavares line got us two very important goals, I thought our best line offensively was the line of Kampf, McMann, and Knies. That was great to see. You are not necessarily expecting that out of them. You expect hard defensive play and to be able to help us win some territory, but they also got to the net."
https://mapleleafshotstove.com/2024/03/14/toronto-maple-leafs-vs-philadelphia-flyers-preview-projected-lines-tv-broadcast-info-2/,Keefe on Calle Jarnkrok joining the top line and top power-play unit in Marner’s absence:,"In terms of Jarnkrok’s presence in that group, it is the right shot. Whether it is the breakout, the faceoff, or in the zone even, he plays the same role that Mitch plays on the second unit. He is very familiar in that sense. It gives us another right-handed option on the power play there, which is important. We tried it with the additional lefty the last time. We didn’t like it as much. Jarnkrok is a guy who, if you give him a plan and tell him what you need from him, he is going to do what he can to make it happen. Really, it is about keeping things moving for the other guys who are normally in that group."
https://mapleleafshotstove.com/2024/12/18/toronto-maple-leafs-vs-dallas-stars-game-32-preview-projected-lines-tv-info/,Pete DeBoer on the differences in the pre-scout of theLeafsunder Craig Berube:,"They definitely look different. You can see his fingerprints on the team and what they are trying to do. At the same time, they still have that game-breaking ability when you look at the roster, especially with Matthews back in now. You can say they are playing more direct. They are more of an O-zone possession team. They are getting to the slot more. All of the analytics point to a harder, heavier team in those areas of the ice — defensively, too. But you are not going to take away the game-breaking ability of the guys they have there who are special. If you give those guys room or free offense, they are going to take advantage of it. Dangerous team."
https://mapleleafshotstove.com/2024/12/18/toronto-maple-leafs-vs-dallas-stars-game-32-preview-projected-lines-tv-info/,DeBoer on Chris Tanev’s impact in Dallas last season:,"When I talk about our run (in the second half), he was a big piece of that. He really solidified our defensive group. He played big, hard, heavy minutes for us against all of the league’s top players. If you look at our playoff path last year, we had Eichel and Vegas in the first round. We had MacKinnon and Colorado in the second round. We had McDavid and Edmonton in the third round. He was playing against all of those guys every night. He was a big part of what we did here last year."
https://mapleleafshotstove.com/2024/12/18/toronto-maple-leafs-vs-dallas-stars-game-32-preview-projected-lines-tv-info/,DeBoer on whether theLeafsare a special matchup for him and his Ontario-born players:,It is special for the Ontario guys and Canadians in general. We all grew up on Hockey Night in Canada. We all know the importance of hockey in Canada if you grow up there. Playing theLeafsis always special if you are a Canadian kid.
https://mapleleafshotstove.com/2024/12/18/toronto-maple-leafs-vs-dallas-stars-game-32-preview-projected-lines-tv-info/,Craig Berube on the challenge presented by the Stars:,"They have some really good skill over there and good players, but they have been a good team for quite some time now. This is going back years that they have had this core. They play a good brand of hockey. They don’t give up a lot defensively, and they play a fast game. Their special teams are good. It is a hard team and a good team."
https://mapleleafshotstove.com/2024/12/18/toronto-maple-leafs-vs-dallas-stars-game-32-preview-projected-lines-tv-info/,Berube on Pete DeBoer-coached teams:,"He is a great coach and has done really well everywhere he has gone. His teams all play the same way. I remember New Jersey, when he got here, started their swarm defense. His neutral zone was different back then — it was a 1-1-3 more than it is now; it is a 1-2-2 now. But that swarm defense with both a D and a forward in there outnumbering you right away has been a signature for a long time with him. His teams all play fast. They move the puck quickly and play north hockey."
https://mapleleafshotstove.com/2024/12/18/toronto-maple-leafs-vs-dallas-stars-game-32-preview-projected-lines-tv-info/,Berube on his message to the Nylander-Matthews-Marner line:,"I thought they were pretty good together and created some opportunities. For me, with those guys all being together, it’s, “Don’t be too fancy.” You still have to play the right way, be direct, shoot pucks, and get to the net. I talked to the guys. You can’t all be on the outside wanting the puck trying to create space for yourself. You have to be direct still, and you have to have guys at the net still. If someone has the puck, the other two guys have to read off of each other and be at the net. If they have the puck and are skating with the puck doing all this stuff, but no one is at the net and no shots are getting there, it is pretty much useless."
https://mapleleafshotstove.com/2025/03/03/toronto-maple-leafs-notebook-depth-scoring-offense-defense-special-teams/,"Knies is shooting 23.7 percent this year, and while he might ride it out as a hot year overall, it’s not sustainable year-to-year. That said, his shot has really improved, and he knows how to cause havoc in front of the net, which is usually a recipe to be a really good goal scorer.","“I’m sure [Marner and Tavares are] getting a lot more attention for it, but I think they’re on the same page as me. I don’t think we’re worried about it; we all want to stay, and we’re all going to try to figure out how we can manage to all stay here.” –  Matthew Knies, on him, Marner, and Tavares dealing with their expiring contracts"
https://mapleleafshotstove.com/2025/03/03/toronto-maple-leafs-notebook-depth-scoring-offense-defense-special-teams/,"This isn’t exactly the one of the three that you want to hear say, “We want to stay, and we’re going to work together to figure out how to,” as the Leafs own Knies’ rights as a pending RFA compared to the other two, but it’s a noteworthy comment nonetheless. First and foremost, these three players — and the overall core — need to prove this year that it’s worth keeping them together beyond this season. If they do, the Leafs have the money to run it back.","“I want to be here, so I’m fine. Yeah, I don’t think about that stuff…But desperate times call for desperate measures. Fight or flight. You want to survive? You want to play in the game? You gotta elevate… When it’s desperate, I’ll be physical. I’m wanting to get into the game, be impactful… Last year, the most I played was 20 games (in a row), then I got scratched, shifting in and out. I hate that. So, I made a decision that I want to play every single game. Like I said, back to the desperation thing, I want to be in the lineup every game. I want to be an impactful player. And so far, it’s been working.” –  Nick Robertson on wanting to stay in Toronto and working to find ways to contribute by playing more physical and desperate"
https://mapleleafshotstove.com/2025/03/03/toronto-maple-leafs-notebook-depth-scoring-offense-defense-special-teams/,"Now, it appears Robertson is starting to learn from those experiences and coming out better for it on the other side. There’s no denying his shot, but he can’t score every game and needs to find a way to impact games when he’s not scoring. Robertson has a really good motor—he can annoy opponents with it—and the third line seems to be buying into their scoring role. It has been a positive development as the season has progressed.","“You have to determine fact from fiction. What players are actually available? If you look around, there are still a lot of teams in the race. If I had to categorize it, it is busy, and you are talking to lots of guys, but in comparison to years past, it is a little bit slower. There are a lot more teams that maybe haven’t declared yet. There are lots of conversations going on.” –  Brad Treliving on the trade market"
https://mapleleafshotstove.com/2025/03/03/toronto-maple-leafs-notebook-depth-scoring-offense-defense-special-teams/,Tweets of the Week,"Percentage of starts with positive goals saved above expected = Quality Start % 1. Stolarz2. Thompson3. Woll4. Hellebuyck5. Kuemper(Min. 20 Starts)https://t.co/l5SWoJbxGV — Mike Kelly (@MikeKellyNHL)March 1, 2025"
https://mapleleafshotstove.com/2025/03/03/toronto-maple-leafs-notebook-depth-scoring-offense-defense-special-teams/,It has been ages since we’ve seen the Leafs receive goaltending like this.,"Maple Leafs tie franchise record with their 7th straight win in games decided past regulationpic.twitter.com/eVvRRCZBzS — Sportsnet Stats (@SNstats)March 2, 2025"
https://mapleleafshotstove.com/2025/03/03/toronto-maple-leafs-notebook-depth-scoring-offense-defense-special-teams/,"The Leafs have been really good in overtime this season. They’ve only lost twice in overtime, compared to 10 and 11 in the previous two seasons. Some of it is luck-driven, but there were many times where they were just sloppy and made unnecessary risks at 3v3, and they are playing a lot more maturely in these situations now.","Congratulations to Borya Valis on signing a 3-Year Entry Level Contract with the Toronto#LeafsForever!#WeAreGoldStar!pic.twitter.com/QQBYXRiweA — Dan Milstein (@HockeyAgent1)March 1, 2025"
https://mapleleafshotstove.com/2024/04/22/toronto-maple-leafs-vs-boston-bruins-game-2-preview-projected-lineups-tv-broadcast-info/,Jim Montgomery on his starting goalie for Game 2:,I don’t like keeping you guys in the dark. Do any of you play Wordle? The starting goalie tonight has two vowels in his first and last name.
https://mapleleafshotstove.com/2024/04/22/toronto-maple-leafs-vs-boston-bruins-game-2-preview-projected-lineups-tv-broadcast-info/,Montgomery on why he keeps his goalie decision tight to his chest:,"I don’t know why we would divulge information. If you are preparing for a game, there are parts of the goaltender that are a part of your pre-scout. That is an advantage for us, right? We don’t know who is starting. I don’t tell my wife. I am not telling [the media]."
https://mapleleafshotstove.com/2024/04/22/toronto-maple-leafs-vs-boston-bruins-game-2-preview-projected-lineups-tv-broadcast-info/,Montgomery on what he is hoping to repeat about the team’s Game 1 performance:,I liked our physicality. That has to be repeated. I liked how we got over top of people. We didn’t give up too much off the rush. That is really important against such an electric offensive team.
https://mapleleafshotstove.com/2024/04/22/toronto-maple-leafs-vs-boston-bruins-game-2-preview-projected-lineups-tv-broadcast-info/,Sheldon Keefe on the expectation for his team in Game 2:,"I expect our team to come out and play hard, play well, and play — in a lot of ways — like we did the other night. Just make a few fewer mistakes and finish a few of our chances. We don’t have to change much more than that. Quite honestly, we liked a lot of things about our game. We just have to get back to it."
https://mapleleafshotstove.com/2024/04/22/toronto-maple-leafs-vs-boston-bruins-game-2-preview-projected-lineups-tv-broadcast-info/,Keefe on shifting Tyler Bertuzzi onto PP1:,Bert is good around the net. It gives you a second guy similar to John in the sense that he can hound the puck and be good around the net. That is really it.
https://mapleleafshotstove.com/2024/04/22/toronto-maple-leafs-vs-boston-bruins-game-2-preview-projected-lineups-tv-broadcast-info/,Keefe on the message to Max Domi after his slashing penalty in Game 1:,It is playoff hockey. I don’t even have to talk to Max about these things. He has been through it a lot. It is all part of the intensity. I don’t need Max to change anything about who he is and how he plays. He is an important guy for us. I love the intensity he brought the other night. He got caught on a penalty. Their guy is probably going to give the same slash 10 times over the rest of the series. We’ll see if he gets called on it. I love Max’s intensity.
https://mapleleafshotstove.com/2024/04/22/toronto-maple-leafs-vs-boston-bruins-game-2-preview-projected-lineups-tv-broadcast-info/,"Keefe on the group of six defensemen he’s started the series with, with TJ Brodie on the outside looking in:","We looked at how the season has gone, how the group has come together, how the pairs fit, the opponent, and the type of matchups and intensity you expect early in the series. Those are the guys we are going with."
https://mapleleafshotstove.com/2024/03/19/toronto-maple-leafs-vs-philadelphia-flyers-preview-projected-lines-tv-broadcast-info-3/,Flyers captain Sean Couturier on sitting as a healthy scratch:,"I’ve been putting the work in for a while. I’ve been struggling, but I’ve been working on my game, and it’s frustrating the way I’ve been treated around here lately. But it is what it is."
https://mapleleafshotstove.com/2024/03/19/toronto-maple-leafs-vs-philadelphia-flyers-preview-projected-lines-tv-broadcast-info-3/,Couturier on whether he’s received direction from John Tortorella on what he needs to do to play more and stay in the lineup:,"Not really. I have gotten the same answer as [the media]. “I just need to see more.” I am still looking to find out what that is. I am trying every game. It is not like I am just sitting around and doing nothing. I have felt that in the last couple of games, in the limited ice time or opportunities I am getting, I am doing alright. I guess we are going with the best lineup available tonight to get a win, so it is what it is."
https://mapleleafshotstove.com/2024/03/19/toronto-maple-leafs-vs-philadelphia-flyers-preview-projected-lines-tv-broadcast-info-3/,John Tortorella on where Couturier’s game stands:,I think there are a number of players — him being one — that need to be better.
https://mapleleafshotstove.com/2024/03/19/toronto-maple-leafs-vs-philadelphia-flyers-preview-projected-lines-tv-broadcast-info-3/,Tortorella on what a player such as Couturier needs to show him in limited ice time to earn more minutes:,"Him, Cam… A number of guys need to play better. It is the old chicken-or-the-egg. “Give me ice time, and I’ll show you.” I have given people plenty of ice time. The people that I have slotted and given more minutes deserve it. There is no special answer I can give you. You have to play better. I don’t care if it is 10 minutes. I don’t care if it is 17-18 minutes. I don’t care if it is seven minutes. You have to give me something to hang my hat on to keep on earning more ice time. I am coaching 20 guys, not just one, two, or three. Those are the decisions I have to make."
https://mapleleafshotstove.com/2024/03/19/toronto-maple-leafs-vs-philadelphia-flyers-preview-projected-lines-tv-broadcast-info-3/,Tortorella on how he handles players who disagree with their ice time allotment:,"You talk about it. That is easy. Those are conversations. A lot of times, you don’t agree, but you still have to make the call in terms of ice time and I go about my decision that way. Certainly, when you are dealing with players who want more, you want the conversation. You want to hear what they have to say. They need to listen to us, too. When people want more ice time in the team sport, they forget that there are other people who are playing around them, too, who might be playing better. Those are the decisions I have to make. For me, I don’t care about name, stature, veteran… especially at this time of year, I don’t care who you are. I am going to put the guys that I think give us the best chance to win that particular game. We have talked about this. We certainly have discussions. They have a right to disagree. They have a right to have a discussion with me. I think that is how you develop relationships within a team over a long year."
https://mapleleafshotstove.com/2024/03/19/toronto-maple-leafs-vs-philadelphia-flyers-preview-projected-lines-tv-broadcast-info-3/,Sheldon Keefe on the type of response he is expecting from the Flyers after the news of Couturier’s scratch:,They are a team that is playing to qualify for the playoffs. Things are getting tight around you. For that reason — and they are a proud team coming off of a loss to Boston and a loss to us — they are going to play well and play hard. I fully expect a response. I talked to our team today. Something like scratching their captain gets the team’s attention. We certainly expect their best tonight.
https://mapleleafshotstove.com/2024/03/19/toronto-maple-leafs-vs-philadelphia-flyers-preview-projected-lines-tv-broadcast-info-3/,Joel Edmundson on what the team did well last week vs. the Flyers:,We just limited their odd-man rushes. They are good off the rush. We just played as a five-man unit all over the ice and didn’t give them many chances.
https://mapleleafshotstove.com/2024/03/19/toronto-maple-leafs-vs-philadelphia-flyers-preview-projected-lines-tv-broadcast-info-3/,Bobby McMann on the type of response he is expecting from Philly:,"A hard one, I am sure, especially when you have beat a team in their own building. They are going to come back, and they are going to come back hard. I am sure the first five minutes will be fast, and hopefully, we can grab the game from there and take it to them."
https://mapleleafshotstove.com/2024/11/24/toronto-maple-leafs-vs-utah-hockey-club-game-21-preview-projected-lines-tv-info/,Craig Berube on what he learned from the pre-scout of Utah’s 6-1 win over Pittsburgh last night:,"The power play was good. They got three. They’re fast, and they have a lot of skill. They make a lot of plays — a lot of west-west plays — and get up the ice really well. Their D are involved. We have to check well tonight. We have to stay out of the penalty box. Our PK is going to be important. Overall, we need to take time and space away from this team right out of the offensive zone. Be hard on them breaking plays up. That will be very important tonight."
https://mapleleafshotstove.com/2024/11/24/toronto-maple-leafs-vs-utah-hockey-club-game-21-preview-projected-lines-tv-info/,Berube on the decision to start Joseph Woll over Anthony Stolarz tonight:,[Woll] had a really good game against Vegas. We are just thinking ahead here. Stolly has played a lot. We have some time here. He is working in practice and doing a lot of good things. That’s really it. We just talk about things and make decisions on what we think is best for the goalies and the team. I talked earlier about how both goalies are going to see more net than they have in the past. It is important that we manage it to the best of our abilities. Woll is coming off a real solid game against a real good team. We wanted to go back with him.
https://mapleleafshotstove.com/2024/11/24/toronto-maple-leafs-vs-utah-hockey-club-game-21-preview-projected-lines-tv-info/,Berube on what improvements he is looking for from his team offensively after a week of practice:,"Attacking more than we are. There are times when we tend to just control the play a little bit too much on the outside. We could attack more with more shots to the net, get pucks low to high, and do more on-and-off shooting while getting people to the net with numbers around there. Resets to the back of the net, making quick plays out of there, doing things a little bit quicker, moving it quicker, supporting it quicker, and getting more pucks to the net than we are."
